RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8	Student's T-test Significant atrium_ventricle	Student's T-test significant	Student's T-test p-value atrium_ventricle	Student's T-test q-value atrium_ventricle	Student's T-test Difference atrium_ventricle	Student's T-test Test statistic atrium_ventricle	Gene names	Protein IDs	Majority protein IDs	Protein names
28.31532	27.97509	28.53705	28.03092	28.15112	28.66594	26.53848	26.81726	27.32475	28.51597	27.50446	26.86337	28.17741	27.97388	28.38661	27.56435	26.59377	26.45908			0.484802103789571	0.643421383647799	0.25744840833876	0.559700155213347	ABHD16A	O95870;A0A0G2JJD3;O95870-2;A0A0G2JI89;F2Z3H2;F2Z3G6	O95870;A0A0G2JJD3;O95870-2;A0A0G2JI89	Abhydrolase domain-containing protein 16A
20.36499	21.29208	22.66379	21.69278	22.1764	22.77417	20.83044	22.69617	20.34473	20.79207	20.08208	20.24167	21.02655	20.72191	21.90228	20.75663	20.23372	20.30547			0.0204723204421685	0.0723714902807775	0.974799050225151	2.03503540871275	HLA-DRB4	P13762;A0A0G2JJQ8	P13762;A0A0G2JJQ8	HLA class II histocompatibility antigen, DR beta 4 chain
22.7982	21.42447	20.54503	20.35124	20.54157	20.19081	19.85249	20.011	21.10753	20.56079	20.18255	20.81178	20.59348	20.70744	20.07967	20.1127	21.1734	20.23383			0.435742380794925	0.607360858257477	0.262965308295357	0.613064251598404	BRD2	P25440;H0Y6K2;A0A0G2JK44;P25440-2;P25440-3;P25440-4;U3KQA6;A0A0G2JHL0;A0A0G2JHN8;E9PIQ3;H0YDJ7;U3KPW0;H0Y799;E9PKQ9	P25440;H0Y6K2;A0A0G2JK44;P25440-2;P25440-3;P25440-4;U3KQA6;A0A0G2JHL0	Bromodomain-containing protein 2
21.07325	22.0855	20.46734	20.41286	21.0563	20.51419	20.60468	21.41429	20.2944	20.4342	20.90137	20.8438	20.98247	20.30492	20.74139	21.85167	21.48872	21.18837			0.72638609928794	0.847752658526979	-0.0904564327663842	-0.255534520886905	RXRB	P28702;A0A0G2JKR7;P28702-3;A0A0G2JHI1	P28702;A0A0G2JKR7;P28702-3	Retinoic acid receptor RXR-beta
21.21779	21.59012	23.26556	21.0036	23.16642	22.7783	20.2548	20.62578	22.40945	20.51551	20.48714	21.81984	20.85483	19.99162	20.29106	20.80686	20.6503	19.54137	+	atrium_ventricle	0.00972625715893448	0.0383298350824588	1.26147884792752	2.38045381630628		A0A0G2JKW5;B4DJG1	A0A0G2JKW5	
27.18952	26.47428	27.99863	26.57508	24.77756	27.34266	26.6599	24.11347	27.21299	26.5067	25.36773	27.23772	26.13843	25.63575	26.28085	25.12187	20.79576	25.85491			0.180459942651897	0.26695368956743	1.04492971632216	1.23497278687337	IGHA2	A0A0G2JMB2;P01877;A0A075B6N7	A0A0G2JMB2;P01877;A0A075B6N7	Ig alpha-2 chain C region
20.37269	21.38616	20.81562	20.36662	20.63853	20.88409	19.97192	20.61697	20.60206	19.94259	20.16564	21.77509	20.9088	20.67206	21.11911	20.84167	23.15635	21.22435			0.196678544831897	0.350376899696049	-0.461222330729164	-1.04266487585876		A0A0G2JMC5	A0A0G2JMC5	
29.06201	29.27215	28.88588	29.01369	29.62027	29.2791	28.69853	28.66611	28.89114	29.4763	29.53282	29.39818	29.76523	28.98441	29.8295	29.22663	28.42298	28.87276			0.214927729899962	0.467039307880384	-0.235547595553925	-0.834079581051592	HLA-DRA	P01903;A0A0G2JMH6;Q30118;A0A0G2JH46	P01903;A0A0G2JMH6;Q30118;A0A0G2JH46	HLA class II histocompatibility antigen, DR alpha chain
20.47071	22.43326	20.10755	20.11481	20.96328	21.42554	21.1128	20.28512	20.76397	22.45114	20.87791	20.77006	21.28761	19.81732	19.79192	20.9366	20.71173	20.7245			0.925908319949359	0.960726406101049	0.0342500474717866	0.0740466038849247	LILRA3	Q8N6C8;A0A0G2JMY9;Q8N6C8-3;A0A0G2JMJ0;A0A0G2JM99;Q8N6C8-2;A0A0G2JLV5;A0A0G2JS62;A0A0G2JQS6;A0A0D9SES5	Q8N6C8;A0A0G2JMY9;Q8N6C8-3;A0A0G2JMJ0;A0A0G2JM99;Q8N6C8-2;A0A0G2JLV5	Leukocyte immunoglobulin-like receptor subfamily A member 3
31.86053	33.23962	32.39346	31.95085	32.1876	32.35715	32.3457	33.15715	32.46446	31.6294	33.03345	32.12062	31.62131	32.93176	32.39831	31.46251	31.98959	31.42652			0.168577813692457	0.352040666234047	0.371449152628578	1.03877207390574	IGHG2	P01859;A0A0G2JN06	P01859;A0A0G2JN06	Ig gamma-2 chain C region
23.97491	23.09131	22.74142	23.36266	23.97876	22.98113	24.91406	25.14515	21.15601	21.38723	20.63802	21.15511	20.81778	20.21747	19.85344	20.41845	20.76719	24.69562	+	atrium_ventricle	0.00151087268401105	0.00787096774193548	2.37723223368327	3.29041643084828	PPP2R3B	Q9Y5P8;A0A0G2JNR6;A0A0G2JN52;C9JMU6;Q9Y5P8-2	Q9Y5P8;A0A0G2JNR6;A0A0G2JN52	Serine/threonine-protein phosphatase 2A regulatory subunit B subunit beta
25.95454	25.9195	26.26632	26.38418	25.96034	26.30416	25.83012	24.94105	24.14328	28.44075	28.65629	27.3794	28.08618	27.07979	26.31071	27.82887	26.76674	25.6653	+	atrium_ventricle	0.00128530182876945	0.0101771336553945	-1.61228243509929	-3.1375930422831	SLC12A7	Q9Y666;A0A0G2JNW7;H0YB78;Q9Y666-2	Q9Y666;A0A0G2JNW7;H0YB78	Solute carrier family 12 member 7
21.05845	22.13352	22.12751	21.61338	21.67706	22.63261	22.32893	22.74483	20.56004	22.90601	21.57006	23.22043	22.84531	23.36359	22.13189	20.38885	20.8572	20.78947			0.771802340795313	0.855868852459016	-0.132940080430771	-0.241413026441109	ARHGAP27	Q6ZUM4;E9PIR1;A0A0G2JRG8;A0A0G2JNY3;E9PNT2;Q6ZUM4-2;Q6ZUM4-3;A0A0C4DGE6;E9PNX6;A0A0G2JP16;Q6ZUM4-4	Q6ZUM4;E9PIR1;A0A0G2JRG8;A0A0G2JNY3;E9PNT2;Q6ZUM4-2;Q6ZUM4-3;A0A0C4DGE6	Rho GTPase-activating protein 27
21.78852	22.37703	20.49997	23.50264	23.06178	22.94653	19.97614	21.85	20.6988	20.43666	20.13452	20.47723	20.60377	21.23383	20.14351	19.69289	20.22196	21.61016	+	atrium_ventricle	0.00950085457543493	0.0360436477007015	1.34965409172906	2.41776850695878	LILRB5	O75023;A0A0G2JNY7;O75023-2;O75023-3;A0A0G2JMX5;A0A0G2JPM8;A0A0G2JNP3;A0A0G2JNF6;A0A0G2JMR1;A0A0G2JNR0	O75023;A0A0G2JNY7;O75023-2;O75023-3;A0A0G2JMX5;A0A0G2JPM8;A0A0G2JNP3	Leukocyte immunoglobulin-like receptor subfamily B member 5
26.5819	27.65048	27.92332	27.33603	27.77819	27.74554	26.21469	26.64856	27.13506	27.09043	27.32954	26.66003	26.77329	26.74021	26.79402	26.37466	25.84919	25.10077			0.0356440692100011	0.120754627806223	0.700179629855686	1.72804862132258	SCRIB	Q14160;Q14160-3;A0A0G2JNZ2;A0A0G2JPP5;Q14160-2;A0A0G2JMS7;H0YCG0	Q14160;Q14160-3;A0A0G2JNZ2;A0A0G2JPP5;Q14160-2;A0A0G2JMS7	Protein scribble homolog
20.88972	20.4929	21.20669	20.84473	20.12527	20.90163	20.68336	20.21454	20.89715	20.89737	20.83005	21.68518	20.9694	20.55714	20.26769	20.60728	20.35549	20.97803			1.0000001	1	0	0	LILRA6	B5ME96;A0A0G2JQ26;A0A0G2JPY1;A0A0G2JPA2;A0A0G2JQ24;D3YTC4;A0A0G2JQ25;A0A0G2JPW1;F8WCY4;A0A0G2JPR9;Q6PI73;A0A0G2JMN6;A0A0G2JPH9;A0A0G2JLR8;A0A0G2JPW8;A0A0G2JMP4	B5ME96;A0A0G2JQ26;A0A0G2JPY1;A0A0G2JPA2;A0A0G2JQ24;D3YTC4;A0A0G2JQ25;A0A0G2JPW1;F8WCY4;A0A0G2JPR9;Q6PI73;A0A0G2JMN6;A0A0G2JPH9;A0A0G2JLR8;A0A0G2JPW8;A0A0G2JMP4	Leukocyte immunoglobulin-like receptor subfamily A member 6
30.89114	29.54703	29.21942	30.31462	29.02483	28.74259	30.68077	28.3634	29.61718	29.70374	29.55956	28.45262	29.53673	28.7893	27.78893	29.94238	27.35439	26.82335			0.0659733199672661	0.141814921090387	0.938886430528431	1.6306922483049	IGHG4	P01861;A0A0G2JPD4	P01861;A0A0G2JPD4	Ig gamma-4 chain C region
28.3682	27.67909	27.92445	28.51488	28.55585	28.17935	27.35943	28.65666	27.97087	29.51998	29.17698	28.52182	29.69254	28.86405	28.40836	28.74458	27.71221	27.79185			0.0493010639855354	0.160155443886097	-0.580397499932182	-1.55669516744323	MAPT	A0A0G2JPD5;P10636;A0A0G2JMX7;P10636-9;A0A0G2JQJ7;A0A0G2JS76;P10636-8;I3L2Z2	A0A0G2JPD5;P10636;A0A0G2JMX7;P10636-9;A0A0G2JQJ7;A0A0G2JS76;P10636-8	Microtubule-associated protein tau
20.31799	24.55993	24.71445	22.80381	25.44944	24.9299	20.08228	23.31216	23.00525	22.31755	25.02766	24.35716	25.135	23.30508	23.71544	20.97535	23.30549	23.17722			0.765227488811851	0.83782529403991	-0.237862057156033	-0.269359103364744	HLA-DQA2	A0A0G2JPN2;P01906	A0A0G2JPN2;P01906	HLA class II histocompatibility antigen, DQ alpha 2 chain
26.60823	21.05463	25.08675	26.67209	21.29448	25.74011	22.82879	20.0549	23.96429	26.07378	25.15885	21.044	25.65289	19.92524	25.87755	21.30416	22.40138	21.3358			0.672865558338994	0.754702748896169	0.50340355767144	0.39623851494626	HLA-G	P17693;Q8MH48;Q5RJ85;A0A0G2JPQ3	P17693;Q8MH48;Q5RJ85;A0A0G2JPQ3	HLA class I histocompatibility antigen, alpha chain G
23.80725	20.46806	20.57045	20.08337	20.80853	23.0382	20.18929	21.37201	20.47812	20.3535	21.21642	21.17938	20.86713	21.17586	21.07949	20.85243	21.04931	20.70988			0.574486770430596	0.70650327966607	0.259096569485134	0.469353644133577		A0A0G2JPR5	A0A0G2JPR5	
26.0771	25.73213	28.1985	26.51025	25.70875	28.73715	28.5687	27.639	26.73802	28.24073	25.9909	29.8215	27.58032	26.94156	27.35464	29.59767	27.1044	28.73321			0.175932932560449	0.277256601893373	-0.828369988335503	-1.20932538907314	IGHV4-59;IGHV4-61	A0A0G2JPU1;A0A0C4DH40;A0A0C4DH41	A0A0G2JPU1;A0A0C4DH40;A0A0C4DH41	
24.53919	23.37053	23.21004	23.66427	25.04059	23.87408	24.87239	25.99796	24.32368	20.26058	23.69487	21.01242	25.51674	20.49281	19.99459	19.36573	23.2727	24.34415	+	atrium_ventricle	0.010239503251881	0.0268292682926829	2.32646030849881	2.58599234296318		A0A0G2JRQ6	A0A0G2JRQ6	
24.856	20.85126	23.02273	20.8949	20.11429	20.97875	20.78056	19.99909	21.31921	20.94333	20.88299	21.32267	20.65386	20.67332	20.21386	20.41006	20.88814	20.38725			0.195927604245895	0.307288515406162	0.715700149536133	1.13549073896528	NAIP	Q13075;A0A0G2JS53;A0A0G2JQE0;A0A0G2JNC7;E7EQW0;B7ZLE8;Q13075-2;H0YAX2;E5RJA3;REV__B4E1N1;REV__Q6NXE6-2;REV__Q6NXE6	Q13075;A0A0G2JS53;A0A0G2JQE0;A0A0G2JNC7;E7EQW0;B7ZLE8;Q13075-2	Baculoviral IAP repeat-containing protein 1
22.23061	21.59437	22.3584	20.68681	23.19391	20.70724	20.46465	19.83341	20.23345	21.04076	20.72241	20.89485	20.61504	20.00904	20.31151	21.45564	21.22857	24.67713			0.948924232235574	0.970744838976053	0.0386532677544515	0.0556943791165375	IGLV5-45	A0A0G2JSC0;A0A0G2JS06;A0A087WSX0;A0A075B6I7	A0A0G2JSC0;A0A0G2JS06;A0A087WSX0	
20.82528	22.12133	20.7181	19.65223	20.54158	19.91267	20.93691	20.84679	20.11261	20.52691	21.31934	20.44331	20.35988	20.81156	20.42081	21.45399	20.44211	20.7833			0.723530388373805	0.841342296032688	-0.0993010203043632	-0.264231700283411	TTC26	A0AVF1;A0AVF1-3;B7Z2T3;B7Z6R6;Q96CU4;F8WEZ4	A0AVF1;A0AVF1-3;B7Z2T3;B7Z6R6	Intraflagellar transport protein 56
21.25661	20.88985	23.1652	20.81111	21.50963	20.70949	20.58611	21.44948	20.89505	19.629	21.16245	20.80552	20.70293	20.465	21.35525	20.272	21.04655	21.20383			0.127088112128674	0.269893198992443	0.514446046617294	1.22586702864777	TMEM129	A0AVI4;A0AVI4-2	A0AVI4;A0AVI4-2	E3 ubiquitin-protein ligase TM129
28.78054	28.65813	28.72439	28.37389	28.05755	29.08149	27.68879	27.82845	28.25845	29.85122	28.16993	27.7449	28.05087	27.73312	28.58398	28.0839	26.98718	27.83171			0.389557025109506	0.574079111260731	0.268317964341907	0.665179830133378	UBA6	A0AVT1;A0AVT1-2;A0AVT1-3;H0Y8S8;A0AVT1-4;H0Y9U5	A0AVT1;A0AVT1-2	Ubiquitin-like modifier-activating enzyme 6
28.26468	22.80988	24.7433	24.77067	23.08148	21.98548	22.27412	24.13696	22.58804	22.43987	21.18419	24.14071	24.42611	20.49802	21.08094	20.44987	22.80077	20.90816			0.0388482336493845	0.0763970432946146	1.85844082302517	2.00727794457084	UHRF1BP1L	A0JNW5;A0A0C4DGH6;A0JNW5-2;H0YHT7;F8W665;F8VW65	A0JNW5;A0A0C4DGH6	UHRF1-binding protein 1-like
24.28574	26.67303	24.62444	20.6804	25.30368	25.36686	20.5231	26.60696	25.12869	19.92254	26.59092	25.29779	20.27714	26.95892	24.98872	21.27525	25.59585	27.75481			0.963043155594757	0.977316141132341	0.0589964124891473	0.0435885364178641	IGLC7	A0M8Q6;A0A075B6L1	A0M8Q6;A0A075B6L1	Ig lambda-7 chain C region
22.23377	22.74201	22.14815	23.65141	23.1053	22.55276	21.11883	21.04204	22.92984	20.83447	21.29133	21.24229	21.2586	20.2406	20.0296	21.83372	23.72557	20.85808			0.0258772407348479	0.0747078891257996	1.13442844814724	2.01869058853638	KIAA1598	A0MZ66;A0MZ66-3;A0MZ66-5;A0MZ66-6;A0MZ66-4;A0MZ66-8;A0MZ66-2;A0MZ66-7	A0MZ66;A0MZ66-3;A0MZ66-5;A0MZ66-6;A0MZ66-4;A0MZ66-8;A0MZ66-2	Shootin-1
25.32069	26.3946	25.68555	24.84618	26.05614	25.35306	24.3662	25.467	25.72145	27.0561	26.67155	25.6599	25.88688	26.57701	26.03974	26.36207	26.09192	24.83904			0.0395232399183703	0.131355754857997	-0.663704130384655	-1.67560944344508	TMEM223	A0PJW6;G5EA27	A0PJW6	Transmembrane protein 223
19.82739	20.88538	26.50753	24.73841	25.58294	26.56403	23.21829	22.67558	21.29061	24.34645	24.26456	24.53338	25.2627	21.31802	19.93781	21.01887	20.79072	20.77414			0.367717730356906	0.458498954968649	1.00483237372504	0.848673369499243	GXYLT2	A0PJZ3;C9J3Q6	A0PJZ3	Glucoside xylosyltransferase 2
25.92393	26.91479	26.56918	26.30829	26.41674	26.40978	24.85115	24.77399	26.67681	27.3333	27.51164	25.47769	26.82457	25.72085	25.91468	26.7128	25.46663	26.91479			0.376216148574118	0.541366806136681	-0.336920420328777	-0.716618048993852	ARHGAP10	A1A4S6;H0YDU1	A1A4S6	Rho GTPase-activating protein 10
20.16706	21.273	20.70082	22.11518	22.56358	21.94185	21.36357	22.63298	20.14716	20.39485	23.27128	23.38456	20.43157	20.74247	21.89252	20.37795	20.78668	20.04283			0.745804556986237	0.833963017161101	0.175611284044056	0.277679738485487	PDE7B	A1E5M1;Q9NP56	A1E5M1;Q9NP56	cAMP-specific 3,5-cyclic phosphodiesterase 7B
25.54607	25.77497	26.70728	26.66289	25.99606	25.24916	24.09096	24.53505	25.34232	25.38729	25.26367	23.96596	24.98046	25.12747	25.72398	20.43983	24.57109	22.87538			0.057884570894176	0.114045639771801	1.28551398383247	1.76284309415539	ARHGEF37	A1IGU5;D6RJH4	A1IGU5	Rho guanine nucleotide exchange factor 37
27.98625	26.94916	28.09366	28.17479	25.05449	25.9788	24.73784	23.58967	25.02922	24.20531	26.80378	23.61156	24.21586	24.10374	23.93472	21.01168	22.53422	23.44884	+	atrium_ventricle	0.00601866802801234	0.0184554913294798	2.41379674275716	2.79715039361171	PXDNL	A1KZ92;A1KZ92-2;K4DIA6;A1KZ92-3;H0YAV0	A1KZ92;A1KZ92-2	Peroxidasin-like protein
30.00035	29.94824	29.93888	29.81912	29.7325	30.0427	28.88672	29.18832	29.62186	29.22676	29.3035	29.38363	29.70418	29.50323	29.50076	29.58942	29.99537	29.21598			0.231453132075839	0.514615439856373	0.195097817314998	0.759597102652703	ILVBL	A1L0T0;M0R026;M0QZX5;E9PJS0;M0R1B5;E9PL44;E9PNL1	A1L0T0;M0R026	Acetolactate synthase-like protein
25.85469	23.44493	20.62064	23.3927	24.04485	22.56855	25.79236	20.92881	20.33396	26.98631	21.14665	21.45313	21.14086	20.33164	24.40093	24.03271	21.71331	21.10787			0.612926136781485	0.706358867362146	0.518676122029625	0.46929326653719	TSPAN11	F5H2P0;A1L157	F5H2P0;A1L157	Tetraspanin;Tetraspanin-11
20.4476	21.40442	22.86961	20.27584	21.19551	23.43173	20.18074	20.60573	23.89041	23.42034	20.82362	21.26361	22.67534	20.32245	20.3329	21.28589	23.66003	23.13419			0.663181500919264	0.761458091872792	-0.290752198961048	-0.384975232032823	PLEKHG3	A1L390;A1L390-3;G3V311;A1L390-2;G3V3I3;G3V278	A1L390;A1L390-3	Pleckstrin homology domain-containing family G member 3
23.67239	24.24205	25.51647	25.50818	24.84637	25.55128	24.04477	23.02958	26.15037	23.6753	21.81026	25.36806	24.5319	27.83056	23.34313	26.37534	26.73828	24.54286			0.800228971081402	0.866847405112316	-0.183802498711479	-0.225702193648766	SSC5D	A1L4H1;A0A087WU72;A1L4H1-2;M0QZ17	A1L4H1;A0A087WU72;A1L4H1-2	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D
29.0819	28.8737	29.8975	28.55808	28.24241	28.97451	28.5362	25.97007	28.43169	29.16058	28.7769	28.26932	28.66275	27.41224	29.53984	29.20027	26.44567	28.32877			0.861177847022443	0.919219960278054	0.0855225457085531	0.147139017508959	FSD2	A1L4K1;A1L4K1-2;H0YLA8	A1L4K1;A1L4K1-2	Fibronectin type III and SPRY domain-containing protein 2
25.2143	24.14219	24.42944	24.78756	24.20165	24.41493	20.74994	25.29516	20.86075	21.72887	23.91598	23.30605	22.55913	21.01991	22.01052	23.01008	21.27352	23.05748			0.0584054043181689	0.112103448275862	1.35715357462565	1.77211762914442	SH3PXD2B	A1X283;G3V144	A1X283	SH3 and PX domain-containing protein 2B
21.80019	20.94409	20.34932	20.5982	20.5337	20.61857	20.38087	20.54207	19.94502	20.18384	20.37774	20.53225	20.30869	20.05106	20.82114	22.7324	21.61566	20.48221			0.649242455309987	0.781368391764051	-0.154771592881946	-0.356688182789845	FAM92A1	A1XBS5;H0YC32;A1XBS5-2;A1XBS5-4;A1XBS5-3;E5RGD0;A0A087WTS3;E5RID3;E5RHK0;F8W7P5;A1XBS5-5;E5RGP4;E5RFH7	A1XBS5;H0YC32;A1XBS5-2;A1XBS5-4;A1XBS5-3;E5RGD0;A0A087WTS3;E5RID3;E5RHK0;F8W7P5;A1XBS5-5	Protein FAM92A1
21.17986	21.34337	20.56993	20.80643	21.60698	20.86972	20.18056	20.97727	20.63987	22.33821	21.23064	21.07202	20.2492	20.8454	20.69682	20.12703	19.68618	20.98096			0.723421835647074	0.838439307885352	0.105282041761608	0.268369451184966	MACROD2	A1Z1Q3;A1Z1Q3-2;A1Z1Q3-5;A1Z1Q3-4	A1Z1Q3;A1Z1Q3-2	O-acetyl-ADP-ribose deacetylase MACROD2
22.64394	24.08245	23.25638	20.79521	20.07077	23.79927	19.9877	21.64877	22.90668	20.61755	19.9214	20.79085	20.87866	19.97632	22.52241	21.14205	25.17798	20.92189			0.301109355984831	0.40180754488602	0.804674572414822	0.943324213580243	ALG6	Q9Y672;A2A2G4;S4R350	Q9Y672;A2A2G4;S4R350	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase
25.82226	26.40722	28.06764	28.08725	27.77787	27.67741	25.28937	27.30565	27.25485	26.43752	26.35545	23.19244	26.67828	25.50803	27.6006	25.60846	26.63395	25.46451			0.0490764200988085	0.108140703517588	1.13447591993544	1.79304085586508	PRNP	P04156;A2A2V1;P04156-2;X6RKS3	P04156;A2A2V1;P04156-2;X6RKS3	Major prion protein
26.87361	25.63918	25.63677	25.30751	25.4107	26.54261	25.87802	26.56784	26.44897	26.53016	26.29794	25.89756	26.49042	26.95693	26.46778	26.42238	25.44686	25.97395			0.332774898893841	0.546728247708009	-0.242083655463325	-0.707055035981035	FRMD3	A2A2Y4-4;A2A2Y4;A2A2Y4-3;A2A2Y4-5;A2A2Y4-2	A2A2Y4-4;A2A2Y4;A2A2Y4-3;A2A2Y4-5;A2A2Y4-2	FERM domain-containing protein 3
26.54759	27.3995	27.04458	26.76648	27.33398	26.58032	26.48843	25.23557	26.41361	27.44569	27.23872	25.57135	27.08598	26.44929	26.22422	26.20043	26.12829	25.14488			0.449581110505184	0.617859987154785	0.257911682128906	0.595992122061737	NBAS	A2RRP1;A2RRP1-2;H0Y5G7;H7C007;C9JCM7;H7BZR3;H7BZU5;H7C1U4;H7C1Y9	A2RRP1;A2RRP1-2;H0Y5G7	Neuroblastoma-amplified sequence
24.46532	25.32027	25.83253	25.93975	26.49784	26.45798	25.02813	25.07296	25.97467	25.83697	26.6421	25.94726	25.90148	25.97325	25.53579	25.53801	25.54313	25.11811			0.56027853065287	0.730154384940902	-0.16073777940538	-0.434160611321996	TARSL2	A2RTX5;A2RTX5-2;B7ZLP8;H0YKB9	A2RTX5;A2RTX5-2;B7ZLP8	Probable threonine--tRNA ligase 2, cytoplasmic
24.67487	25.57369	25.82257	25.63572	25.01478	25.39395	23.99066	25.015	26.23537	23.61919	24.93598	25.38564	22.17792	22.53036	24.10645	23.15567	24.51755	24.69684	+	atrium_ventricle	0.00621245573649082	0.0283890909090909	1.35900031195747	2.55638444512521	SRGAP2	O75044;A2RUF3;B7ZM87;Q5VZB4;A0A075B7E9;A0A075B7E6	O75044;A2RUF3;B7ZM87	SLIT-ROBO Rho GTPase-activating protein 2
32.37143	33.18289	32.75089	32.66526	33.58564	32.72787	32.27314	32.98021	32.30302	24.80882	25.58291	25.56535	24.27916	25.17718	20.78461	24.0592	21.8559	21.01018	+	atrium_ventricle	2.89903393332831E-10	0	9.07967185974121	11.9163741780332	MYBPHL	A2RUH7;A2RUH7-2	A2RUH7;A2RUH7-2	Myosin-binding protein H-like
23.13881	20.81772	22.65944	23.04473	21.16476	22.5692	20.74786	23.69615	20.01101	20.78762	20.98967	20.59345	20.79891	20.31507	20.68204	20.97052	20.59056	21.03176	+	atrium_ventricle	0.0131877317236183	0.0469831422791639	1.23223241170247	2.27298343850385	KIAA0922	A2VDJ0;A2VDJ0-5;A2VDJ0-6;A2VDJ0-3;H0Y2M0;A2VDJ0-2	A2VDJ0;A2VDJ0-5;A2VDJ0-6;A2VDJ0-3;H0Y2M0;A2VDJ0-2	Transmembrane protein 131-like
29.90196	29.49892	30.16938	29.71212	30.26852	30.55353	29.45613	29.86915	30.32152	30.62767	30.79699	30.55408	30.53204	31.21193	31.1866	30.62471	30.36953	30.6157	+	atrium_ventricle	0.000238722618984126	0.015515	-0.752001656426323	-2.89394912956811	VWA8	A3KMH1;A3KMH1-3;A3KMH1-2	A3KMH1;A3KMH1-3;A3KMH1-2	von Willebrand factor A domain-containing protein 8
22.00134	21.22048	20.69224	20.63858	23.23908	20.82797	20.21464	21.29178	21.04722	22.47437	23.01805	21.14125	23.13482	22.75373	23.60298	24.10653	24.48019	20.37337	+	atrium_ventricle	0.0106320830241075	0.0352460063897764	-1.54577361212836	-2.43568262666645	SBNO1	A3KN83;A3KN83-3;A3KN83-2;A3KN83-4	A3KN83;A3KN83-3;A3KN83-2;A3KN83-4	Protein strawberry notch homolog 1
24.10566	25.91975	24.53967	25.40106	25.16373	24.67061	24.81299	19.75516	24.93809	24.5848	23.7454	27.43857	20.26446	22.92263	21.80301	24.3141	21.91593	20.73201			0.196805757436137	0.272714786967419	1.2873109181722	1.21926018470482	ISPD	A4D126;A4D126-2	A4D126;A4D126-2	Isoprenoid synthase domain-containing protein
25.76913	19.79099	22.4468	24.29207	22.55056	23.98311	26.27658	29.62907	21.2015	19.98551	20.52376	19.97986	19.80957	19.72219	20.65262	20.01419	21.28599	25.94356	+	atrium_ventricle	0.0182251576535535	0.0357140612725844	3.11361736721463	2.42448479778273	ZNF804B	A4D1E1;A0A087WUA7	A4D1E1;A0A087WUA7	Zinc finger protein 804B
25.56854	26.47582	26.60781	26.11997	27.64451	27.22279	25.3345	26.06979	26.23719	27.52776	27.93298	26.84566	27.70827	27.43889	25.69769	26.59505	26.92139	25.41393			0.180745094346411	0.319129481616807	-0.533410390218098	-1.10864532583924	GTPBP10	A4D1E9;A4D1E9-2;C9J8R7;C9JNI1;C9JEQ8;F8WBY0;F8WCN4;F8WBB5;A4D1E9-3	A4D1E9;A4D1E9-2;C9J8R7;C9JNI1;C9JEQ8	GTP-binding protein 10
24.10605	24.0135	24.45168	22.54856	23.36693	24.69912	20.46884	23.80764	22.67579	21.22149	22.30794	22.98379	20.79865	20.96333	21.95568	20.53793	28.32877	22.60928			0.315626645021835	0.408368304914744	0.936806572808159	0.932803862355789	WDR91	A4D1P6;C9J1X0;A4D1P6-2;A4D1P6-3	A4D1P6;C9J1X0;A4D1P6-2;A4D1P6-3	WD repeat-containing protein 91
23.42406	24.1663	24.40198	24.1946	23.74591	23.84948	22.79941	23.61773	22.82108	22.75234	21.97386	22.8069	22.14771	22.33197	22.12234	25.45287	21.62181	20.47125			0.0193131914861627	0.0579215449607725	1.25994449191623	2.15573029500435	MBLAC1	A4D2B0;C9JAV3	A4D2B0;C9JAV3	Metallo-beta-lactamase domain-containing protein 1
31.00658	30.42882	30.94643	30.17973	29.80423	29.9467	30.05556	30.43986	31.26489	31.61518	31.59766	31.51827	31.74041	31.45145	31.52402	31.7549	31.55691	31.32592	+	atrium_ventricle	1.11074176425469E-05	0.00292607003891051	-1.11243523491753	-4.01123031049084	XIRP2	A4UGR9;A4UGR9-8;A4UGR9-2;A4UGR9-3;A0A0A0MQZ3	A4UGR9;A4UGR9-8;A4UGR9-2;A4UGR9-3	Xin actin-binding repeat-containing protein 2
25.84314	26.02568	24.46712	24.56407	24.01359	23.94369	24.2068	20.50838	24.96	25.38861	24.93283	25.83521	25.49485	26.04304	25.59184	24.65431	31.02868	24.45199			0.0691248591991117	0.117692369157012	-1.65431870354546	-1.74312028904548	POTEF	A5A3E0;Q6S8J7;A0A0G2JRD4;A0A0D9SFE8;A0A0D9SFL1;A6NC16;A0A087X092;A0A087X067;Q6S8J3-3;Q6S8J3-2;Q6S8J7-2	A5A3E0	POTE ankyrin domain family member F
25.05022	24.69673	24.20464	25.85996	25.21148	25.69277	24.03154	24.99873	24.11458	24.28835	23.44771	23.49753	23.1077	23.36172	22.30889	22.66393	24.33033	23.58852	+	atrium_ventricle	0.000242260529730484	0.00551269035532995	1.47399838765462	3.56204307764121	FITM1	A5D6W6;A5D6W6-2	A5D6W6	Fat storage-inducing transmembrane protein 1
