RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8	Student's T-test Significant atrium_ventricle	Student's T-test significant	Student's T-test p-value atrium_ventricle	Student's T-test q-value atrium_ventricle	Student's T-test Difference atrium_ventricle	Student's T-test Test statistic atrium_ventricle	Gene names	Protein IDs	Majority protein IDs	Protein names
24.44164	25.09325	25.55812	25.12345	25.19895	25.52818	24.31313	25.46896	25.10534	24.64147	23.11304	24.97044	23.51461	23.87455	25.27629	25.07443	24.03875	24.88372			0.0274904180468477	0.104461276595745	0.715969509548611	1.81169326917987	CYFIP2	E7EVJ5;Q96F07-2;Q96F07;H7C229;E7EW33;A0A087WWZ1;A0A087WTQ3;A0A087WVE1;A0A087WZL7	E7EVJ5;Q96F07-2;Q96F07;H7C229;E7EW33	Cytoplasmic FMR1-interacting protein 2
20.20596	20.80659	20.55962	20.75614	21.09519	21.2716	21.17157	20.47578	19.74064	21.06972	20.47245	21.14215	20.13498	20.96714	20.66128	21.17819	20.87885	19.51882			0.978921789359159	0.989785590378166	0.00661341349283973	0.0190901375612437	ANGPT2	E7EVQ3;O15123-3;O15123;O15123-2	E7EVQ3;O15123-3;O15123;O15123-2	Angiopoietin-2
21.05371	20.26689	20.71325	19.94826	20.9066	21.33194	22.76209	21.92151	20.73777	20.52396	23.31935	21.02114	20.24093	22.65042	22.7395	21.07458	21.3088	20.40704			0.405528000833131	0.546101963486049	-0.404857423570419	-0.705469023540139	SPATA18	Q8TC71;E7EVV3;D6RAX6;D6RGI2;D6RAW7	Q8TC71;E7EVV3	Mitochondria-eating protein
25.3432	26.36663	26.35988	26.11168	26.27485	26.58778	22.6887	24.39976	25.39787	25.75573	26.17179	26.54301	25.96545	25.52859	25.39731	24.99589	24.66763	24.40976			0.982786532187524	0.990025883984285	0.0105749766031877	0.0181532406027676	PRPF31	Q8WWY3;E7EVX8;Q8WWY3-4;Q8WWY3-2;Q8WWY3-3;E7EU94;E7ESX0;E7EN72	Q8WWY3;E7EVX8;Q8WWY3-4;Q8WWY3-2;Q8WWY3-3;E7EU94;E7ESX0;E7EN72	U4/U6 small nuclear ribonucleoprotein Prp31
23.48407	23.60082	25.17501	25.80247	25.08671	24.10509	24.76926	21.38495	26.5087	25.9842	26.93865	23.52373	26.32756	20.86677	24.73887	21.74689	23.62856	24.69943			0.850601537854732	0.901124389327321	0.162491904364693	0.17124986494238	ZFHX4	Q86UP3;Q86UP3-2;E7EVZ1;Q86UP3-4;Q86UP3-5;Q86UP3-3;H0YC81;H0YBV0;E5RI93;E5RGK3;E5RHS1;E5RG79	Q86UP3;Q86UP3-2;E7EVZ1;Q86UP3-4;Q86UP3-5	Zinc finger homeobox protein 4
27.76357	28.07066	28.37683	27.10509	27.62373	28.08192	26.8896	27.90213	27.5409	29.3619	29.57942	29.84354	28.64983	28.42582	27.64003	27.1034	27.82584	26.34455			0.176037030024914	0.303823251417769	-0.60221015082465	-1.14623218754808	PROB1	E7EW31	E7EW31	Proline-rich basic protein 1
24.89804	24.5024	23.32251	21.20659	24.14203	20.56654	26.0272	21.31108	20.85538	21.02491	25.30786	25.32625	20.92237	26.46325	24.98063	20.94085	21.6171	20.98229			0.938569664443901	0.960795627376426	-0.0815260145399286	-0.0714288436740161	ADAM23	O75077;E7EWD3;O75077-3;O75077-2	O75077;E7EWD3;O75077-3;O75077-2	Disintegrin and metalloproteinase domain-containing protein 23
21.64904	22.65576	20.65269	20.40522	20.45216	25.03162	20.68582	20.26312	23.95305	19.7449	22.50736	21.18933	20.05332	20.94002	19.65374	23.95376	23.79501	23.79887			0.988318767306393	0.992342475224706	0.0124626159667969	0.0132858757711914	ASXL2	Q76L83;E7EWD6;Q76L83-2	Q76L83;E7EWD6;Q76L83-2	Putative Polycomb group protein ASXL2
23.63279	22.55185	23.42111	21.71129	23.94717	24.29635	20.4914	25.1041	22.22806	23.57738	23.507	21.38567	22.99307	22.49174	22.50911	20.84636	21.33734	22.10313			0.218871679815561	0.328609205776173	0.737034267849392	1.09043109264203	ESRRB	O95718;E7EWD9;O95718-3;O95718-2;P62508;P62508-4;P62508-2;P62508-3;P62508-5	O95718;E7EWD9;O95718-3;O95718-2	Steroid hormone receptor ERR2
21.14117	23.29488	24.49381	20.88276	24.52898	24.93809	24.02715	19.91547	25.30421	20.08158	23.01166	23.86193	23.46126	23.7383	25.8934	20.82206	23.63843	26.85852			0.750055356807647	0.822513473655986	-0.315623389350044	-0.293924537735162	MYOM2	E7EWH9	E7EWH9	
25.14643	26.29509	25.92789	25.67001	26.72429	25.35599	25.16875	23.90362	25.10562	25.8056	26.1227	25.56674	25.27778	24.85277	24.83677	24.77158	24.67992	25.16603			0.451962881117576	0.62345509650662	0.246421390109592	0.587239265687675	CSTF2	P33240;E9PID8;E7EWR4;P33240-2;A0A0A0MT56	P33240;E9PID8;E7EWR4;P33240-2	Cleavage stimulation factor subunit 2
28.66986	28.13756	28.64581	28.46037	28.53849	27.84344	28.13065	27.69511	27.5232	28.62401	28.97476	28.49412	27.84008	27.88431	27.41264	28.12253	26.77605	28.73337			0.754597529142271	0.859926088641943	0.0869589911566848	0.232849540365815	EIF4B	P23588;E7EX17;P23588-2;F8VP89;F8VX11;F8VSC7;F8W0K0;F8VYE9;F8VRU1	P23588;E7EX17;P23588-2	Eukaryotic translation initiation factor 4B
21.58435	21.07003	23.36853	20.88493	20.33662	21.33393	20.36975	20.4505	21.9076	21.36274	22.48126	20.78623	19.76423	20.47524	20.62243	25.35998	20.71073	21.10664			0.815565846267009	0.877112552460893	-0.151471032036675	-0.205031561362861	CALD1	Q05682-3;E7EX44;Q05682-6;Q05682-2	Q05682-3;E7EX44;Q05682-6;Q05682-2	Caldesmon
30.54913	30.87342	31.01565	30.95401	30.72874	30.94921	30.23238	30.59584	30.84214	30.70636	30.95754	30.79118	30.3801	30.55646	30.81146	30.51117	30.75127	30.59575			0.473496597839976	0.768883349670914	0.0754710303412551	0.372136740117281	DCTN1;DKFZp686E0752	E7EX90;Q14203-3;Q14203-4;Q14203-5;Q6AWB1;E7EWF7;C9JJD0;C9JZA4;C9JTE5;C9JJN7;C9JKG6;C9J1B7;C9JUI8	E7EX90;Q14203-3;Q14203-4;Q14203-5;Q6AWB1	Dynactin subunit 1
32.76851	32.83036	32.6577	32.92702	32.45268	32.28678	32.65574	32.33253	32.85718	33.16467	33.21037	32.85213	33.31581	33.0629	32.5303	32.68303	32.07772	32.58208			0.237052777215012	0.521826056088037	-0.190055847167969	-0.746149113230422	NACA	E9PAV3;E9PAV3-2;F8VZJ2;H0YHX9;Q13765;F8W0W4;F8W1N5;F8VNW4;F8VZ58;Q9H009	E9PAV3	Nascent polypeptide-associated complex subunit alpha, muscle-specific form
29.10707	29.00233	28.92128	28.89449	28.51908	27.94804	27.84583	29.7296	27.23507	28.34748	28.90389	28.54543	28.32475	27.94748	27.54318	26.82627	26.35175	26.6302			0.0461967319604969	0.120536796536797	0.864708794487846	1.72896576647999	ALYREF	E9PB61;Q86V81	E9PB61;Q86V81	THO complex subunit 4
20.21383	20.71614	20.78692	21.08583	20.76897	20.98406	20.69181	20.69632	21.00837	20.3595	20.63917	21.41282	20.53862	20.50068	20.27505	20.45725	20.37649	20.41126			1.0000001	1	0	0	TRIM36	Q9NQ86;E9PBG3;Q9NQ86-4	Q9NQ86;E9PBG3;Q9NQ86-4	E3 ubiquitin-protein ligase TRIM36
22.6504	24.42547	20.46856	21.51901	20.11689	20.87994	20.57602	24.22258	24.0416	22.77211	19.76429	20.50341	20.22894	20.7282	21.0475	20.6105	20.58098	20.46756			0.0531678706731238	0.10491811624947	1.35522015889486	1.80906728913881	IL1RL1	Q01638;E9PC41;Q01638-3;Q01638-2	Q01638;E9PC41;Q01638-3;Q01638-2	Interleukin-1 receptor-like 1
26.9476	27.36252	27.53831	26.81372	26.92037	26.62519	25.72304	25.42201	26.90415	26.04348	26.50868	25.72635	25.84812	25.85298	26.69086	26.1463	25.90033	25.11036			0.0206790614524894	0.0922234533702678	0.714384926689995	1.88843641617542	CELF2	E9PC62;O95319;V9GYD9;Q5VZZ6;O95319-5;O95319-2;O95319-4;O95319-3;V9GY47	E9PC62;O95319;V9GYD9;Q5VZZ6;O95319-5;O95319-2;O95319-4;O95319-3	CUGBP Elav-like family member 2
27.72416	27.0055	27.30739	26.88344	26.83232	27.56587	25.31025	26.52577	26.65785	26.80354	26.38607	25.90346	26.14357	26.26057	25.8468	26.72065	25.59049	25.50173			0.0184644085693032	0.0845733525733526	0.739519543117947	1.93613191944091	MARK2	E9PC69;Q7KZI7;Q7KZI7-8;Q7KZI7-16;Q7KZI7-11;Q7KZI7-4;Q7KZI7-14;Q7KZI7-15;Q7KZI7-9;Q7KZI7-5;Q7KZI7-3;Q7KZI7-6;E7ETY4;Q7KZI7-13;Q7KZI7-12;Q7KZI7-7;Q7KZI7-2;Q7KZI7-10;F5H4F6;F5H6N2;F5H4J8	E9PC69;Q7KZI7;Q7KZI7-8;Q7KZI7-16;Q7KZI7-11;Q7KZI7-4;Q7KZI7-14;Q7KZI7-15;Q7KZI7-9;Q7KZI7-5;Q7KZI7-3;Q7KZI7-6;E7ETY4;Q7KZI7-13;Q7KZI7-12;Q7KZI7-7;Q7KZI7-2;Q7KZI7-10	Serine/threonine-protein kinase MARK2
25.79094	25.50142	25.53988	26.38727	25.59175	26.01958	25.10001	25.80233	25.73882	25.40402	25.56909	25.87239	25.69339	25.81863	25.13833	26.0188	24.35696	25.0618			0.198458708524451	0.421821555467825	0.282065921359592	0.909167855283606	EIF2B5	Q13144;E9PC74;H7C2X0;C9JRD9	Q13144;E9PC74	Translation initiation factor eIF-2B subunit epsilon
34.81273	34.38799	34.47822	34.72059	34.65901	34.74645	34.46648	34.25174	34.46149	35.11121	35.16496	34.55059	34.9964	35.06652	34.98634	35.05545	35.16305	34.80198	+	atrium_ventricle	0.000208193341199633	0.0468493894165536	-0.434643639458557	-2.2744701315954	OGDH	E9PCR7;E9PDF2;Q02218-2;E9PFG7	E9PCR7;E9PDF2;Q02218-2;E9PFG7	2-oxoglutarate dehydrogenase, mitochondrial
25.47976	22.2146	24.50579	23.36239	26.76989	25.1168	26.07739	26.61863	25.14328	24.08416	24.81044	22.59764	24.44443	20.9407	23.55555	25.62349	27.73576	24.81597			0.370595833114405	0.474105028762294	0.742264641655819	0.819545563903799	NNT	E9PCX7;H0Y8P5;D6RCR6	E9PCX7	
24.24314	24.19768	22.79086	23.36813	23.28898	23.45073	20.96184	23.62399	23.38574	24.659	24.99045	25.63154	24.50942	23.63544	25.21716	25.14612	25.44755	23.93634	+	atrium_ventricle	0.00125622891258523	0.0104240506329114	-1.54021220737033	-3.11619422548342	MIB2	Q96AX9;E9PD12;Q96AX9-4;Q96AX9-2;Q96AX9-12;Q96AX9-11;Q96AX9-14;D6RAZ0;Q96AX9-10;Q96AX9-8;Q96AX9-7;Q96AX9-3;Q96AX9-13;F2Z2L2;Q96AX9-6;Q96AX9-5;H0YAM8;Q96AX9-9;D6RED3;J3QR95;D6RFJ2;D6RE96;J3QLE0;D6R9Q6	Q96AX9;E9PD12;Q96AX9-4;Q96AX9-2;Q96AX9-12;Q96AX9-11;Q96AX9-14;D6RAZ0;Q96AX9-10;Q96AX9-8;Q96AX9-7;Q96AX9-3;Q96AX9-13;F2Z2L2;Q96AX9-6;Q96AX9-5;H0YAM8;Q96AX9-9	E3 ubiquitin-protein ligase MIB2
22.09084	23.22034	22.84592	20.39442	23.851	22.76945	20.93524	24.45281	21.21158	23.65938	20.43043	21.09192	23.1377	21.70494	20.17309	21.68888	20.42703	20.51529			0.127842982209369	0.212723196320782	0.993661456637909	1.38249309933194	SMG7	Q92540;E9PD50;Q92540-2;Q92540-5;Q92540-4;B1ALB4;E9PEK3;D6RAD0;E9PBK2	Q92540;E9PD50;Q92540-2;Q92540-5;Q92540-4;B1ALB4	Protein SMG7
24.55344	24.56116	24.88129	24.76951	23.45689	23.54604	20.44129	20.12522	19.94048	23.70672	26.98891	20.24534	20.68067	21.88073	22.75906	19.83551	21.23034	22.37021			0.482658065458179	0.581488465396188	0.730869293212891	0.654398975980936	SNAP91	O60641;E9PDG8;O60641-4;E5RGY9;O60641-3;E5RFC6;E5RK51;E5RIJ5;E5RFU0;E5RHK9;E5RJY3;E5RK53;E5RGP8;H0YBT2;O60641-2	O60641;E9PDG8;O60641-4;E5RGY9;O60641-3	Clathrin coat assembly protein AP180
24.34211	25.28894	24.90656	24.89874	25.40012	25.82842	20.24336	24.57738	25.09406	21.58284	21.93828	20.94678	20.69675	21.04425	20.472	21.63528	27.37003	20.61407	+	atrium_ventricle	0.00875801010182408	0.022149377593361	2.69771406385634	2.68721354045835	UNKL	E9PDK2;A0A0A0MRZ1;Q9H9P5;Q9H9P5-3;Q9H9P5-1;Q9H9P5-2;Q9H9P5-5	E9PDK2;A0A0A0MRZ1;Q9H9P5	Putative E3 ubiquitin-protein ligase UNKL
20.90569	20.77419	25.92048	20.78563	21.44917	20.4735	20.82053	20.59441	19.9951	20.33752	20.10529	21.13655	20.59536	20.33403	20.87167	20.65245	20.88426	20.65019			0.272211701035036	0.386780336029869	0.683488421969944	0.974958599177783	DPP6	P42658;E9PF59;E9PDL2;P42658-2	P42658;E9PF59;E9PDL2;P42658-2	Dipeptidyl aminopeptidase-like protein 6
26.35988	25.71759	24.97163	24.69509	24.8386	23.7684	24.44512	24.27185	24.77349	24.95536	23.89818	23.91369	23.39454	23.08417	23.60953	23.90003	24.15607	24.07423	+	atrium_ventricle	0.00599132077886676	0.0376391437308869	0.983983145819771	2.39527059017101	ICA1	Q05084;E9PDL4;Q05084-3;Q05084-2	Q05084;E9PDL4;Q05084-3;Q05084-2	Islet cell autoantigen 1
31.61008	31.19096	31.34191	31.40548	31.73953	31.59766	31.40426	31.24593	31.66238	32.2202	32.14622	31.22986	31.68771	31.67455	31.72285	31.89153	31.77349	31.80532			0.0118837673769435	0.170673183447377	-0.328173319498699	-1.5217525566075	PCCB	P05166;E9PDR0;C9JQS9;E7EX59;P05166-2;E7EUY3;E7ETT1;E7ETT4;E9PEC3;F8WBI9;E7ENC1;H7C5C9;C9JVY9;C9JVW9;C9JAW3	P05166;E9PDR0;C9JQS9;E7EX59;P05166-2;E7EUY3;E7ETT1;E7ETT4;E9PEC3;F8WBI9	Propionyl-CoA carboxylase beta chain, mitochondrial
25.92671	26.5414	24.72598	24.74432	24.96596	23.39924	24.22993	24.78756	26.1371	26.26537	26.92841	26.34047	26.11158	25.89511	26.15835	27.20154	26.32251	26.9741	+	atrium_ventricle	0.00127269968029541	0.0116341829085457	-1.41546969943576	-3.05780569672872	ATP11A	P98196;E9PEJ6;H0Y547;H0Y8F0	P98196;E9PEJ6;H0Y547	Probable phospholipid-transporting ATPase IH;Phospholipid-transporting ATPase
21.89175	22.95346	23.69912	23.11661	25.00131	24.56784	21.03588	20.42523	20.83659	20.97813	21.00236	20.57512	23.70525	23.0082	21.0749	21.43697	24.60546	20.78489			0.353781463989234	0.461974712209851	0.706279542711048	0.841255432561751	ZFY;ZFX	P08048;P17010;E9PEP7;P17010-2;P08048-2;P08048-3;P17010-3	P08048;P17010;E9PEP7;P17010-2;P08048-2;P08048-3;P17010-3	Zinc finger Y-chromosomal protein;Zinc finger X-chromosomal protein
26.39344	26.57831	26.69325	25.30288	26.57534	26.29672	25.13802	24.12967	25.12522	25.48028	26.58233	25.42806	24.82177	23.69551	26.58663	25.07055	24.60863	23.95251			0.160289070319332	0.279122728404282	0.667396333482529	1.20632787049589	PDPK1;PDPK2P	O15530;E9PER6;O15530-2;O15530-3;O15530-5;O15530-4;Q6A1A2;H3BQ10;H3BPW1	O15530;E9PER6;O15530-2;O15530-3;O15530-5;O15530-4;Q6A1A2	3-phosphoinositide-dependent protein kinase 1;Putative 3-phosphoinositide-dependent protein kinase 2
20.47455	21.31454	19.92064	19.82345	21.59135	21.3691	20.18698	20.4528	20.38224	20.02472	20.59271	22.18687	21.98885	22.37573	22.22252	20.92035	21.13509	20.69887			0.0572674183714473	0.15000422832981	-0.736675686306423	-1.6029044363302	CUL9	Q8IWT3;E9PEZ1;Q8IWT3-3;H0Y8H9;H0YA00	Q8IWT3;E9PEZ1;Q8IWT3-3	Cullin-9
26.42005	26.47469	27.21521	27.05186	26.86809	26.72897	27.75423	26.00449	27.86077	26.40939	26.60031	26.17961	25.8641	27.18839	25.83381	25.69753	25.61271	25.63279			0.00818444917035173	0.0528738229755179	0.817747963799373	2.20387937785154	TBL2	Q9Y4P3;E9PF19;Q96E41;A0A087WXC6;F8WDI9;F8WCR3	Q9Y4P3;E9PF19;Q96E41	Transducin beta-like protein 2
23.7543	23.62678	23.57404	23.9411	24.15298	24.77133	24.48173	24.40931	21.22654	25.48594	25.01852	21.02919	24.96688	25.02606	23.9349	24.67169	21.25384	25.23279			0.661662436340008	0.759367676195868	-0.297967910766602	-0.387838896965355	DENND3	H0YAY3;E9PF32;A2RUS2;A2RUS2-2;E5RHH2;E5RI43;E5RIR7;B3KRG7;E5RJ42;H0YBK9;A2RUS2-4;A2RUS2-3;H0YBH5	H0YAY3;E9PF32;A2RUS2;A2RUS2-2	DENN domain-containing protein 3
24.24445	21.57589	23.13732	23.08427	23.31948	24.15684	20.80703	22.58102	21.59112	23.7168	23.36252	20.12842	24.56639	24.23549	23.82357	20.54235	25.88365	23.72536			0.418216035884305	0.531250746793182	-0.609682083129883	-0.731301484409659	TNS1	E9PF55;H7C3Z4;C9JI43;C9JFT7;C9JZT0	E9PF55	
20.80665	21.09812	21.02194	20.55443	21.07163	20.91899	20.92233	20.24022	20.83746	20.58273	20.63978	25.00325	20.83784	20.89375	20.16571	20.25821	21.22235	21.92713			0.385779032900853	0.52262413609782	-0.450998730129665	-0.744484744491432	FOXP1	Q9H334;E9PFD3;Q9H334-4;A0A0B4J2F3;Q9H334-7;G5E965;H0Y882;Q9H334-3;Q9H334-6;C9J0F0;A0A087X299;Q9H334-2;Q9H334-8;A0A087X2G3;C9J5T4;C9IYY1;A0A087WVT2;Q0PRL4	Q9H334;E9PFD3;Q9H334-4;A0A0B4J2F3;Q9H334-7;G5E965;H0Y882;Q9H334-3;Q9H334-6;C9J0F0;A0A087X299;Q9H334-2;Q9H334-8	Forkhead box protein P1
26.31652	26.78606	26.7991	26.23226	26.65526	26.62937	25.35847	24.95505	26.04868	25.25465	26.06788	25.32745	25.70993	25.35911	26.63755	25.58638	21.06456	25.73733			0.101590165071043	0.181724655819775	1.00399250454373	1.48083017842964	RABGEF1	Q9UJ41;E9PFK9;Q9UJ41-2;Q9UJ41-4;Q9UJ41-3;Q3HKR1;A0A0A0MSJ3;V9GYI8;E9PHB8;C9JDA2	Q9UJ41;E9PFK9;Q9UJ41-2;Q9UJ41-4;Q9UJ41-3;Q3HKR1;A0A0A0MSJ3	Rab5 GDP/GTP exchange factor
28.8011	28.14701	27.99992	28.0624	27.65533	28.04713	26.7585	27.23644	26.91957	27.97907	28.66129	28.43956	27.96406	27.88058	27.94341	27.94604	27.80446	25.95762			0.757251472984863	0.854904693797946	-0.105409622192383	-0.242191878397095	PPP2R5D	Q14738;E9PFR3;Q14738-2;H0Y8C4;Q14738-3;H7C5Q9	Q14738;E9PFR3;Q14738-2;H0Y8C4;Q14738-3	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform
19.85459	20.55104	25.9425	21.01263	20.78058	25.98081	20.1733	25.06792	26.91798	22.14771	21.17225	25.93297	19.76704	20.58832	25.14266	20.65407	21.35367	24.88353			0.684843155475676	0.762062861169838	0.515459272596573	0.382656757270575	CP	E9PFZ2	E9PFZ2	
21.16018	21.27757	21.64062	19.72901	19.81956	21.37629	20.87998	24.25832	21.29744	21.23466	20.43339	21.17402	20.55293	20.6066	20.51038	20.27361	21.35819	21.13665			0.327526310100181	0.468626938165515	0.462058385213215	0.828828844248993	C1QTNF3;C1QTNF3-AMACR	Q9BXJ4;E9PGA6;Q9BXJ4-2;Q9BXJ4-3	Q9BXJ4;E9PGA6;Q9BXJ4-2;Q9BXJ4-3	Complement C1q tumor necrosis factor-related protein 3
25.32516	25.75499	26.12092	25.44373	25.06673	24.96697	24.26335	23.62645	24.94163	24.30173	24.47253	24.23739	23.84833	23.90738	23.85491	24.64823	23.06579	24.26914	+	atrium_ventricle	0.00408141934563919	0.0308051063829787	0.989388571845161	2.50170981006604	RASA1	P20936;E9PGC0;P20936-2;P20936-4;P20936-3	P20936;E9PGC0;P20936-2;P20936-4	Ras GTPase-activating protein 1
30.7747	31.02485	30.56393	29.67855	29.76686	29.96678	30.12472	30.21338	29.58599	29.37466	29.57589	28.57506	28.36707	28.31523	28.50866	27.91815	28.6489	28.09567	+	atrium_ventricle	8.8702847041512E-06	0.00109316770186335	1.59116427103679	4.56173487881461	MAP1A	E9PGC8;P78559;P78559-2	E9PGC8;P78559;P78559-2	Microtubule-associated protein 1A;MAP1A heavy chain;MAP1 light chain LC2
24.51171	25.19423	25.65859	24.86127	24.52199	25.58723	21.24916	25.21734	23.87314	24.61212	23.94351	24.41674	24.22442	25.16936	24.85253	23.73779	25.54893	20.62393			0.556871768246922	0.67040601965602	0.393927256266277	0.520735506978983	TNS1	E9PGF5;A0A087WWW7;H0Y4U1	E9PGF5;A0A087WWW7;H0Y4U1	
21.14943	21.0239	22.89698	22.24905	22.36164	22.45591	20.7947	20.48337	20.11007	21.59541	20.42503	21.19244	21.32926	20.73273	20.15878	20.43871	20.53292	20.70345			0.0714043603260868	0.171222619434514	0.712920294867622	1.51941629589992	EIF4G1	E9PGM1;C9J987	E9PGM1	
29.61607	29.88813	30.09434	30.18789	30.3286	30.78097	29.91285	29.35066	29.80772	28.92224	28.48431	28.55516	28.99113	29.00528	29.28985	29.21069	30.02115	28.83455	+	atrium_ventricle	0.00025370977816847	0.00986016260162602	0.961432139078774	3.14532409452086	PRKAG2	E9PGP6;Q9UGJ0;Q9UGJ0-3;Q9UGJ0-2;C9JUG1;F8WDB5;F8WDA1	E9PGP6;Q9UGJ0;Q9UGJ0-3;Q9UGJ0-2	5-AMP-activated protein kinase subunit gamma-2
23.26184	23.42355	21.66809	22.21981	21.16417	22.99614	21.79036	20.57934	22.16076	23.18059	22.03912	22.585	23.17347	22.77567	23.20175	23.50567	21.08719	20.46834			0.528094263755378	0.663415027110767	-0.305860943264431	-0.532642228467542	SLC25A44	Q96H78;E9PGQ0	Q96H78;E9PGQ0	Solute carrier family 25 member 44
23.33811	21.36201	22.44012	23.82949	22.46645	24.19242	20.66777	21.08187	20.43385	20.62733	20.76881	22.68676	21.0881	20.6165	20.11687	23.69424	21.23129	21.22489			0.168922755207302	0.267634140127389	0.861923429701061	1.23445291464414	RPS6KA1	Q15418;Q15418-2;E9PGT3;Q15418-4;Q15418-3;E9PMM7;E9PAN7;Q5SVM6;Q5SVM7	Q15418;Q15418-2;E9PGT3;Q15418-4;Q15418-3	Ribosomal protein S6 kinase alpha-1;Ribosomal protein S6 kinase
22.73159	22.85804	21.09938	25.45061	25.25631	25.60037	21.48139	24.58841	30.26506	20.93256	23.55567	22.72442	19.62549	22.64889	21.04026	22.028	24.61133	23.05909			0.0622181265017731	0.100871372888696	2.12282625834147	1.83173514922686	NCAPH	Q15003;E9PHA2;C9J470;Q15003-2;C9JZP1;H7C415	Q15003;E9PHA2;C9J470;Q15003-2	Condensin complex subunit 2
22.52607	21.71877	19.85713	20.08015	23.50118	24.44069	22.57078	21.45899	22.5541	23.20029	24.66085	23.45889	21.21543	21.28121	21.80339	20.61135	20.68341	21.67991			0.985473028037651	0.990950138504155	0.0125698513454857	0.0161223629257396	SSFA2	P28290;E9PHV5;P28290-2;P28290-3;E7EUL7;H7BZ26	P28290;E9PHV5;P28290-2;P28290-3;E7EUL7	Sperm-specific antigen 2
24.77871	24.88194	25.6191	25.54525	24.51515	26.30621	24.354	25.75532	25.02289	20.70896	25.97066	24.84508	24.73464	24.44202	24.78895	25.56314	24.43625	26.37358			0.363594267910232	0.486526046426613	0.546142790052624	0.798460357394772	EPB41L2	E9PHY5;I6L9B1	E9PHY5;I6L9B1	
26.05895	24.80341	25.88753	24.87563	25.96924	25.99546	22.71917	23.77946	25.45632	25.81336	24.61628	24.33743	24.45776	24.51809	24.57045	24.78317	28.25759	23.82143			0.945038806856503	0.966616473920227	0.0410692426893462	0.0598271391337956	MROH1	Q8NDA8;E9PHY8;Q8NDA8-2;Q8NDA8-7;Q8NDA8-3;Q8NDA8-4;Q8NDA8-6;Q8NDA8-5	Q8NDA8;E9PHY8;Q8NDA8-2	Maestro heat-like repeat-containing protein family member 1
24.58245	23.20317	24.59315	23.60569	24.42163	24.66953	23.36052	23.78177	23.47147	22.73701	21.13162	20.05077	20.5625	23.56454	24.17737	21.51073	21.46879	23.60975	+	atrium_ventricle	0.0027345203984215	0.0134470426409904	1.87514283921984	2.97646854439462	MTCH2	E9PIE4	E9PIE4	
27.03486	27.74214	28.47224	28.37148	27.9551	27.97301	27.3362	28.66435	27.34308	25.00316	25.98607	27.26401	25.40018	24.9038	24.46762	26.28014	21.85064	26.17322	+	atrium_ventricle	0.000196304099166145	0.00269421487603306	2.61817889743381	4.05637795029424	TP53I11	O14683;E9PN66;E9PKN9;E9PS55;E9PMW4;E9PQ46;E9PIN5;E9PIK4;U3KQ32;E9PKZ4;E9PPM1;E9PNB3;E9PMY0	O14683;E9PN66;E9PKN9;E9PS55;E9PMW4;E9PQ46;E9PIN5;E9PIK4;U3KQ32;E9PKZ4;E9PPM1;E9PNB3;E9PMY0	Tumor protein p53-inducible protein 11
27.78169	27.42254	28.16327	28.17954	28.11496	26.82043	26.20646	20.64193	25.10394	26.99421	23.73397	20.35447	24.39545	21.11963	27.31657	20.49126	25.83757	20.4284	+	atrium_ventricle	0.0262103778979222	0.0470758898589658	3.08480389912923	2.26911805224279	THY1	P04216;E9PIM6;E9PNQ8;J3QRJ3	P04216;E9PIM6;E9PNQ8;J3QRJ3	Thy-1 membrane glycoprotein
24.14616	24.08813	23.36105	24.09241	20.71801	20.5464	25.05217	21.20048	20.79958	20.01648	25.19054	20.95023	21.325	20.99408	21.49054	21.10163	21.24397	21.21703			0.151797473310516	0.229677134986226	1.1638781229655	1.33270740505675	PHRF1	Q9P1Y6;E9PJ24;F8WEF5;Q9P1Y6-3;Q9P1Y6-2	Q9P1Y6;E9PJ24;F8WEF5;Q9P1Y6-3;Q9P1Y6-2	PHD and RING finger domain-containing protein 1
25.42506	25.29	23.94789	24.33252	25.22339	23.36306	23.58635	25.1193	23.09897	25.89793	25.82854	26.4702	23.79362	24.53374	20.69404	29.67305	25.06406	23.11913			0.483641991582212	0.587779621639562	-0.631977081298828	-0.64403451502962	TCP11L1	E9PJ55;Q9NUJ3;E9PP52;H0YES4;R4GNF5;E9PMB0;E9PS88	E9PJ55;Q9NUJ3	T-complex protein 11-like protein 1
23.91114	25.6381	25.95027	25.69745	26.07296	24.88586	29.19202	20.51387	26.31306	25.86908	27.57109	25.98111	25.55078	26.19948	25.81316	21.09136	26.71385	26.24343			0.749616599726757	0.822406547698913	-0.317623986138237	-0.294583223751152	PARP10	Q53GL7;E9PK67;E9PNI7;E9PPE7;F8W8G7;E9PJI2;E9PPV8;E9PIA6;E9PIK9;E9PM86;E9PSE7;E9PQQ6;E9PPU2;E9PSG8;E9PLE8	Q53GL7;E9PK67;E9PNI7;E9PPE7	Poly [ADP-ribose] polymerase 10
26.28078	25.09031	25.49707	26.2043	26.05751	26.35565	26.82833	27.88134	27.23197	27.44884	26.87361	26.41148	26.72585	26.24559	27.03297	27.36194	27.45959	27.49068			0.071782695453476	0.183673494723774	-0.624812655978733	-1.47342011835717	ACAT1	E9PKF3	E9PKF3	
